,X.1,X,LINKEDDEPTNAME,LINKEDLINENAME,LINKEDLINE,LINKEDPOLENAME,ACQUISITION_TIME,TENSION,D,ACQUISITION_DAY,ACQUISITION_HOUR,F0,b,
5324,5324,5109725,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 6:07,14151.2,33.8,1/19/2016,2016-01-19 06,14053.2,0.47,
5325,5325,5129417,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 7:07,14161,33.8,1/19/2016,2016-01-19 07,14053.2,0.51,
5326,5326,5129423,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 8:09,14141.4,33.8,1/19/2016,2016-01-19 08,14053.2,0.42,
5327,5327,5109743,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 9:10,14288.4,33.8,1/19/2016,2016-01-19 09,14053.2,1.1,
5328,5328,5109748,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 10:04,14259,33.8,1/19/2016,2016-01-19 10,14053.2,0.96,
5329,5329,5113034,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 11:04,14366.8,33.8,1/19/2016,2016-01-19 11,14053.2,1.45,
5330,5330,5113040,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 12:06,14347.2,33.8,1/19/2016,2016-01-19 12,14053.2,1.36,
5331,5331,5113046,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 13:07,14366.8,33.8,1/19/2016,2016-01-19 13,14053.2,1.45,
5332,5332,5113052,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 14:07,14660.8,33.8,1/19/2016,2016-01-19 14,14053.2,2.71,
5333,5333,5113058,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 15:07,14621.6,33.8,1/19/2016,2016-01-19 15,14053.2,2.54,
5334,5334,5113064,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 16:09,14592.2,33.8,1/19/2016,2016-01-19 16,14053.2,2.42,
5335,5335,5113069,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 17:00,14484.4,33.8,1/19/2016,2016-01-19 17,14053.2,1.96,
5336,5336,5113075,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 18:00,14425.6,33.8,1/19/2016,2016-01-19 18,14053.2,1.71,
5337,5337,5113081,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 19:01,14210,33.8,1/19/2016,2016-01-19 19,14053.2,0.74,
5338,5338,5109807,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 20:01,14239.4,33.8,1/19/2016,2016-01-19 20,14053.2,0.87,
5339,5339,5116374,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 21:03,14229.6,33.8,1/19/2016,2016-01-19 21,14053.2,0.83,
5340,5340,5103257,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 22:03,14249.2,33.8,1/19/2016,2016-01-19 22,14053.2,0.92,
5341,5341,5099983,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/19/2016 23:04,14249.2,33.8,1/19/2016,2016-01-19 23,14053.2,0.92,
5342,5342,5099989,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 0:04,14259,33.8,1/20/2016,2016-01-20 00,14053.2,0.96,
5343,5343,5099995,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 1:06,14249.2,33.8,1/20/2016,2016-01-20 01,14053.2,0.92,
5344,5344,5100001,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 2:06,14278.6,33.8,1/20/2016,2016-01-20 02,14053.2,1.05,
5345,5345,5100007,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 3:07,14239.4,33.8,1/20/2016,2016-01-20 03,14053.2,0.87,
5346,5346,5100013,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 4:07,14219.8,33.8,1/20/2016,2016-01-20 04,14053.2,0.78,
5347,5347,5100018,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 5:00,14200.2,33.8,1/20/2016,2016-01-20 05,14053.2,0.69,
5348,5348,5100024,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 6:00,14219.8,33.8,1/20/2016,2016-01-20 06,14082.6,0.65,
5349,5349,5100030,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 7:02,14200.2,33.8,1/20/2016,2016-01-20 07,14082.6,0.56,
5350,5350,5100036,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 8:02,14151.2,33.8,1/20/2016,2016-01-20 08,14141.4,0.05,
5351,5351,5100042,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 9:03,14317.8,33.8,1/20/2016,2016-01-20 09,14141.4,0.82,
5352,5352,5100048,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 10:03,14288.4,33.8,1/20/2016,2016-01-20 10,14141.4,0.69,
5353,5353,5100054,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 11:05,14445.2,33.8,1/20/2016,2016-01-20 11,14141.4,1.39,
5354,5354,5100060,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 12:05,14366.8,33.8,1/20/2016,2016-01-20 12,14141.4,1.05,
5355,5355,5100066,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 13:06,14474.6,33.8,1/20/2016,2016-01-20 13,14141.4,1.52,
5356,5356,5100072,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 14:06,14700,33.8,1/20/2016,2016-01-20 14,14141.4,2.49,
5357,5357,5100078,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 15:17,14690.2,33.8,1/20/2016,2016-01-20 15,14141.4,2.45,
5358,5358,5100083,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 16:08,14582.4,33.8,1/20/2016,2016-01-20 16,14141.4,1.99,
5359,5359,5100089,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 17:09,14455,33.8,1/20/2016,2016-01-20 17,14141.4,1.44,
5360,5360,5100095,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 18:09,14268.8,33.8,1/20/2016,2016-01-20 18,14141.4,0.6,
5361,5361,5100100,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 19:00,14259,33.8,1/20/2016,2016-01-20 19,14141.4,0.55,
5362,5362,5100106,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 20:02,14229.6,33.8,1/20/2016,2016-01-20 20,14141.4,0.42,
5363,5363,5100112,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 21:02,14249.2,33.8,1/20/2016,2016-01-20 21,14141.4,0.51,
5364,5364,5100118,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 22:02,14268.8,33.8,1/20/2016,2016-01-20 22,14141.4,0.6,
5365,5365,5100124,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/20/2016 23:06,14239.4,33.8,1/20/2016,2016-01-20 23,14141.4,0.46,
5366,5366,5100130,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 0:05,14249.2,33.8,1/21/2016,2016-01-21 00,14141.4,0.51,
5367,5367,5100134,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 1:17,14268.8,33.8,1/21/2016,2016-01-21 01,14141.4,0.6,
5368,5368,5100139,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 2:07,14239.4,33.8,1/21/2016,2016-01-21 02,14141.4,0.46,
5369,5369,5100145,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 3:07,14268.8,33.8,1/21/2016,2016-01-21 03,14141.4,0.6,
5370,5370,5100151,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 4:07,14278.6,33.8,1/21/2016,2016-01-21 04,14141.4,0.64,
5371,5371,5100157,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 5:09,14239.4,33.8,1/21/2016,2016-01-21 05,14141.4,0.46,
5372,5372,5100163,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 6:09,14210,33.8,1/21/2016,2016-01-21 06,14141.4,0.32,
5373,5373,5100168,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 7:00,14190.4,33.8,1/21/2016,2016-01-21 07,14141.4,0.23,
5374,5374,5100174,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 8:01,14219.8,33.8,1/21/2016,2016-01-21 08,14141.4,0.37,
5375,5375,5100180,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 9:01,14229.6,33.8,1/21/2016,2016-01-21 09,14141.4,0.42,
5376,5376,5103466,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 10:02,14200.2,33.8,1/21/2016,2016-01-21 10,14141.4,0.28,
5377,5377,5103472,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 11:13,14357,33.8,1/21/2016,2016-01-21 11,14141.4,1,
5378,5378,5103477,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 12:04,14376.6,33.8,1/21/2016,2016-01-21 12,14141.4,1.09,
5379,5379,5103483,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 13:04,14415.8,33.8,1/21/2016,2016-01-21 13,14141.4,1.26,
5380,5380,5103489,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 14:05,14641.2,33.8,1/21/2016,2016-01-21 14,14141.4,2.24,
5381,5381,5103495,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 15:06,14327.6,33.8,1/21/2016,2016-01-21 15,14141.4,0.87,
5382,5382,5103501,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/21/2016 16:07,14651,33.8,1/21/2016,2016-01-21 16,14141.4,2.28,
