row_num,ACQUISITION_TIME,ACQUISITION_DAY,ACQUISITION_HOUR,b
3186,12/18/2014 4:07,12/18/2014,2014-12-18 04,1.99
3187,12/18/2014 5:02,12/18/2014,2014-12-18 05,2.04
3188,12/18/2014 6:02,12/18/2014,2014-12-18 06,1.87
3189,12/18/2014 7:02,12/18/2014,2014-12-18 07,1.87
3190,12/18/2014 8:02,12/18/2014,2014-12-18 08,1.74
3191,12/18/2014 9:03,12/18/2014,2014-12-18 09,2.16
3192,12/18/2014 10:05,12/18/2014,2014-12-18 10,2.2
3193,12/18/2014 11:06,12/18/2014,2014-12-18 11,1.95
3194,12/18/2014 12:05,12/18/2014,2014-12-18 12,0.91
3195,12/18/2014 13:06,12/18/2014,2014-12-18 13,0.91
3196,12/18/2014 14:06,12/18/2014,2014-12-18 14,0.42
3197,12/18/2014 15:06,12/18/2014,2014-12-18 15,0.55
3198,12/18/2014 16:06,12/18/2014,2014-12-18 16,0.6
3199,12/18/2014 17:06,12/18/2014,2014-12-18 17,0.6
3200,12/18/2014 18:05,12/18/2014,2014-12-18 18,0.6
3201,12/18/2014 19:07,12/18/2014,2014-12-18 19,0.51
3202,12/18/2014 20:09,12/18/2014,2014-12-18 20,0.55
3203,12/18/2014 21:01,12/18/2014,2014-12-18 21,0.51
3204,12/18/2014 22:03,12/18/2014,2014-12-18 22,0.37
3205,12/18/2014 23:05,12/18/2014,2014-12-18 23,0.32
3206,12/19/2014 0:06,12/19/2014,2014-12-19 00,0.14
3207,12/19/2014 1:08,12/19/2014,2014-12-19 01,0
3208,12/19/2014 2:00,12/19/2014,2014-12-19 02,0
3209,12/19/2014 3:00,12/19/2014,2014-12-19 03,0.23
3210,12/19/2014 4:01,12/19/2014,2014-12-19 04,0.23
3211,12/19/2014 5:00,12/19/2014,2014-12-19 05,0.28
3212,12/19/2014 6:00,12/19/2014,2014-12-19 06,0.46
3213,12/19/2014 7:01,12/19/2014,2014-12-19 07,0.46
3214,12/19/2014 8:03,12/19/2014,2014-12-19 08,0.42
3215,12/19/2014 9:03,12/19/2014,2014-12-19 09,0.64
3216,12/19/2014 10:03,12/19/2014,2014-12-19 10,0.86
3217,12/19/2014 11:04,12/19/2014,2014-12-19 11,1
3218,12/19/2014 12:04,12/19/2014,2014-12-19 12,1.09
3219,12/19/2014 13:00,12/19/2014,2014-12-19 13,1.43
3220,12/19/2014 14:00,12/19/2014,2014-12-19 14,2.32
3221,12/19/2014 15:00,12/19/2014,2014-12-19 15,2.44
3222,12/19/2014 16:00,12/19/2014,2014-12-19 16,2.11
3223,12/19/2014 17:01,12/19/2014,2014-12-19 17,1.26
3224,12/19/2014 18:12,12/19/2014,2014-12-19 18,0.28
3225,12/19/2014 19:07,12/19/2014,2014-12-19 19,0
3226,12/19/2014 20:07,12/19/2014,2014-12-19 20,0.09
3227,12/19/2014 21:08,12/19/2014,2014-12-19 21,0
3228,12/19/2014 22:10,12/19/2014,2014-12-19 22,0
3229,12/19/2014 23:01,12/19/2014,2014-12-19 23,0
3230,12/20/2014 0:03,12/20/2014,2014-12-20 00,0
3231,12/20/2014 1:05,12/20/2014,2014-12-20 01,0.05
3232,12/20/2014 2:07,12/20/2014,2014-12-20 02,0.14
3233,12/20/2014 3:09,12/20/2014,2014-12-20 03,0
3234,12/20/2014 4:01,12/20/2014,2014-12-20 04,0
3235,12/20/2014 5:03,12/20/2014,2014-12-20 05,0.19
3236,12/20/2014 6:05,12/20/2014,2014-12-20 06,0.19
3237,12/20/2014 7:07,12/20/2014,2014-12-20 07,0.05
3238,12/20/2014 8:09,12/20/2014,2014-12-20 08,0.09
3239,12/20/2014 9:00,12/20/2014,2014-12-20 09,0.6
3240,12/20/2014 10:00,12/20/2014,2014-12-20 10,0.6
3241,12/20/2014 11:00,12/20/2014,2014-12-20 11,0.69
3242,12/20/2014 12:10,12/20/2014,2014-12-20 12,2.2
3243,12/20/2014 13:11,12/20/2014,2014-12-20 13,2.57
3244,12/20/2014 14:02,12/20/2014,2014-12-20 14,2.61
3245,12/20/2014 15:02,12/20/2014,2014-12-20 15,2.12
3246,12/20/2014 16:03,12/20/2014,2014-12-20 16,1.91
3247,12/20/2014 17:03,12/20/2014,2014-12-20 17,1.65
3248,12/20/2014 18:05,12/20/2014,2014-12-20 18,0.82
3249,12/20/2014 19:05,12/20/2014,2014-12-20 19,0.51
3250,12/20/2014 20:06,12/20/2014,2014-12-20 20,0.46
3251,12/20/2014 21:06,12/20/2014,2014-12-20 21,0.51
3252,12/20/2014 22:08,12/20/2014,2014-12-20 22,0.51
3253,12/20/2014 23:08,12/20/2014,2014-12-20 23,0.51
3254,12/21/2014 0:09,12/21/2014,2014-12-21 00,0.33
3255,12/21/2014 1:01,12/21/2014,2014-12-21 01,0
3256,12/21/2014 2:01,12/21/2014,2014-12-21 02,0.55
3257,12/21/2014 3:02,12/21/2014,2014-12-21 03,0.87
3258,12/21/2014 4:13,12/21/2014,2014-12-21 04,1.61
3259,12/21/2014 5:04,12/21/2014,2014-12-21 05,2.33
3260,12/21/2014 6:04,12/21/2014,2014-12-21 06,3.18
3261,12/21/2014 7:04,12/21/2014,2014-12-21 07,3.41
3262,12/21/2014 8:16,12/21/2014,2014-12-21 08,4.25
3263,12/21/2014 9:06,12/21/2014,2014-12-21 09,4.4
3264,12/21/2014 10:08,12/21/2014,2014-12-21 10,4.84
3265,12/21/2014 11:08,12/21/2014,2014-12-21 11,4.74
3266,12/21/2014 12:08,12/21/2014,2014-12-21 12,4.74
3267,12/21/2014 13:08,12/21/2014,2014-12-21 13,4.7
3268,12/21/2014 14:08,12/21/2014,2014-12-21 14,2.9
3269,12/21/2014 15:08,12/21/2014,2014-12-21 15,2.98
3270,12/21/2014 16:08,12/21/2014,2014-12-21 16,1.91
3271,12/21/2014 17:09,12/21/2014,2014-12-21 17,1.22
3272,12/21/2014 18:01,12/21/2014,2014-12-21 18,1.22
3273,12/21/2014 19:03,12/21/2014,2014-12-21 19,0.46
3274,12/21/2014 20:03,12/21/2014,2014-12-21 20,0.46
3275,12/21/2014 21:03,12/21/2014,2014-12-21 21,0.51
3276,12/21/2014 22:04,12/21/2014,2014-12-21 22,0.42
3277,12/21/2014 23:04,12/21/2014,2014-12-21 23,0.55
3278,12/22/2014 0:04,12/22/2014,2014-12-22 00,0.55
3279,12/22/2014 1:05,12/22/2014,2014-12-22 01,0.46
3280,12/22/2014 2:06,12/22/2014,2014-12-22 02,0.6
3281,12/22/2014 3:01,12/22/2014,2014-12-22 03,0.46
3282,12/22/2014 4:01,12/22/2014,2014-12-22 04,0.69
3283,12/22/2014 5:01,12/22/2014,2014-12-22 05,0.51
3284,12/22/2014 6:01,12/22/2014,2014-12-22 06,0.55
3285,12/22/2014 7:01,12/22/2014,2014-12-22 07,0.55
3286,12/22/2014 8:01,12/22/2014,2014-12-22 08,0.51
3287,12/22/2014 9:03,12/22/2014,2014-12-22 09,0.91
3288,12/22/2014 10:04,12/22/2014,2014-12-22 10,1.05
3289,12/22/2014 11:05,12/22/2014,2014-12-22 11,0.74
3290,12/22/2014 12:05,12/22/2014,2014-12-22 12,1.83
3291,12/22/2014 13:07,12/22/2014,2014-12-22 13,2.12
3292,12/22/2014 14:07,12/22/2014,2014-12-22 14,2.25
3293,12/22/2014 15:08,12/22/2014,2014-12-22 15,2.53
3294,12/22/2014 16:08,12/22/2014,2014-12-22 16,1.83
3295,12/22/2014 17:10,12/22/2014,2014-12-22 17,1.53
3296,12/22/2014 18:10,12/22/2014,2014-12-22 18,0.69
3297,12/22/2014 19:01,12/22/2014,2014-12-22 19,0.42
3298,12/22/2014 20:02,12/22/2014,2014-12-22 20,0.51
3299,12/22/2014 21:02,12/22/2014,2014-12-22 21,0.6
3300,12/22/2014 22:06,12/22/2014,2014-12-22 22,0.37
3301,12/22/2014 23:06,12/22/2014,2014-12-22 23,0.51
3302,12/23/2014 0:07,12/23/2014,2014-12-23 00,0.42
3303,12/23/2014 1:18,12/23/2014,2014-12-23 01,0.33
3304,12/23/2014 2:08,12/23/2014,2014-12-23 02,0.33
3305,12/23/2014 3:08,12/23/2014,2014-12-23 03,0.42
3306,12/23/2014 4:08,12/23/2014,2014-12-23 04,0.37
3307,12/23/2014 5:10,12/23/2014,2014-12-23 05,0.33
3308,12/23/2014 6:10,12/23/2014,2014-12-23 06,0.33
3309,12/23/2014 7:10,12/23/2014,2014-12-23 07,0.33
3310,12/23/2014 8:10,12/23/2014,2014-12-23 08,0.33
3311,12/23/2014 9:00,12/23/2014,2014-12-23 09,0.96
3312,12/23/2014 10:02,12/23/2014,2014-12-23 10,1.31
3313,12/23/2014 11:02,12/23/2014,2014-12-23 11,1.27
3314,12/23/2014 12:03,12/23/2014,2014-12-23 12,1.7
3315,12/23/2014 13:03,12/23/2014,2014-12-23 13,2.53
3316,12/23/2014 14:05,12/23/2014,2014-12-23 14,2.78
3317,12/23/2014 15:05,12/23/2014,2014-12-23 15,2.41
3318,12/23/2014 16:11,12/23/2014,2014-12-23 16,2.49
3319,12/23/2014 17:01,12/23/2014,2014-12-23 17,1.91
3320,12/23/2014 18:02,12/23/2014,2014-12-23 18,1.22
3321,12/23/2014 19:03,12/23/2014,2014-12-23 19,0.64
3322,12/23/2014 20:03,12/23/2014,2014-12-23 20,0.74
3323,12/23/2014 21:04,12/23/2014,2014-12-23 21,0.64
3324,12/23/2014 22:05,12/23/2014,2014-12-23 22,0.6
3325,12/23/2014 23:06,12/23/2014,2014-12-23 23,0.64
3326,12/24/2014 0:06,12/24/2014,2014-12-24 00,0.69
3327,12/24/2014 1:08,12/24/2014,2014-12-24 01,0.28
3328,12/24/2014 2:08,12/24/2014,2014-12-24 02,0.14
3329,12/24/2014 3:09,12/24/2014,2014-12-24 03,0.19
3330,12/24/2014 4:09,12/24/2014,2014-12-24 04,0.14
3331,12/24/2014 5:00,12/24/2014,2014-12-24 05,0.19
3332,12/24/2014 6:01,12/24/2014,2014-12-24 06,0.09
3333,12/24/2014 7:02,12/24/2014,2014-12-24 07,0.09
3334,12/24/2014 8:02,12/24/2014,2014-12-24 08,0.14
3335,12/24/2014 9:03,12/24/2014,2014-12-24 09,0.73
3336,12/24/2014 10:04,12/24/2014,2014-12-24 10,0.64
3337,12/24/2014 11:06,12/24/2014,2014-12-24 11,0.95
3338,12/24/2014 12:06,12/24/2014,2014-12-24 12,1.26
3339,12/24/2014 13:08,12/24/2014,2014-12-24 13,1.9
3340,12/24/2014 14:08,12/24/2014,2014-12-24 14,2.48
3341,12/24/2014 15:08,12/24/2014,2014-12-24 15,2.4
3342,12/24/2014 16:09,12/24/2014,2014-12-24 16,1.86
3343,12/24/2014 17:00,12/24/2014,2014-12-24 17,1.35
3344,12/24/2014 18:00,12/24/2014,2014-12-24 18,0.82
3345,12/24/2014 19:02,12/24/2014,2014-12-24 19,0.28
3346,12/24/2014 20:02,12/24/2014,2014-12-24 20,0.37
3347,12/24/2014 21:03,12/24/2014,2014-12-24 21,0
3348,12/24/2014 22:03,12/24/2014,2014-12-24 22,0.37
3349,12/24/2014 23:05,12/24/2014,2014-12-24 23,0.42
3350,12/25/2014 0:05,12/25/2014,2014-12-25 00,0.55
3351,12/25/2014 1:06,12/25/2014,2014-12-25 01,0.32
3352,12/25/2014 2:07,12/25/2014,2014-12-25 02,0.46
3353,12/25/2014 3:08,12/25/2014,2014-12-25 03,0.28
3354,12/25/2014 4:08,12/25/2014,2014-12-25 04,0.14
3355,12/25/2014 5:09,12/25/2014,2014-12-25 05,0.32
3356,12/25/2014 6:02,12/25/2014,2014-12-25 06,0.23
3357,12/25/2014 7:02,12/25/2014,2014-12-25 07,0.09
3358,12/25/2014 8:03,12/25/2014,2014-12-25 08,0.14
3359,12/25/2014 9:04,12/25/2014,2014-12-25 09,0.69
3360,12/25/2014 10:04,12/25/2014,2014-12-25 10,0.87
3361,12/25/2014 11:06,12/25/2014,2014-12-25 11,0.87
3362,12/25/2014 12:06,12/25/2014,2014-12-25 12,1.31
3363,12/25/2014 13:07,12/25/2014,2014-12-25 13,2.07
3364,12/25/2014 14:07,12/25/2014,2014-12-25 14,2.28
3365,12/25/2014 15:09,12/25/2014,2014-12-25 15,2.24
3366,12/25/2014 16:09,12/25/2014,2014-12-25 16,1.95
3367,12/25/2014 17:00,12/25/2014,2014-12-25 17,1.65
3368,12/25/2014 18:00,12/25/2014,2014-12-25 18,0.73
3369,12/25/2014 19:01,12/25/2014,2014-12-25 19,0.37
3370,12/25/2014 20:02,12/25/2014,2014-12-25 20,0.28
3371,12/25/2014 21:03,12/25/2014,2014-12-25 21,0.32
3372,12/25/2014 22:03,12/25/2014,2014-12-25 22,0.28
3373,12/25/2014 23:04,12/25/2014,2014-12-25 23,0.37
3374,12/26/2014 0:06,12/26/2014,2014-12-26 00,0.19
3375,12/26/2014 1:08,12/26/2014,2014-12-26 01,0.32
3376,12/26/2014 2:07,12/26/2014,2014-12-26 02,0.28
3377,12/26/2014 3:08,12/26/2014,2014-12-26 03,0.19
3378,12/26/2014 4:09,12/26/2014,2014-12-26 04,0.19
3379,12/26/2014 5:00,12/26/2014,2014-12-26 05,0.09
3380,12/26/2014 6:00,12/26/2014,2014-12-26 06,0.05
3381,12/26/2014 7:01,12/26/2014,2014-12-26 07,0.14
3382,12/26/2014 8:01,12/26/2014,2014-12-26 08,0
3383,12/26/2014 9:01,12/26/2014,2014-12-26 09,0.51
3384,12/26/2014 10:03,12/26/2014,2014-12-26 10,0.82
3385,12/26/2014 11:03,12/26/2014,2014-12-26 11,0.78
3386,12/26/2014 12:04,12/26/2014,2014-12-26 12,1.35
3387,12/26/2014 13:04,12/26/2014,2014-12-26 13,2.07
3388,12/26/2014 14:06,12/26/2014,2014-12-26 14,2.11
3389,12/26/2014 15:06,12/26/2014,2014-12-26 15,2.32
3390,12/26/2014 16:07,12/26/2014,2014-12-26 16,1.74
3391,12/26/2014 17:08,12/26/2014,2014-12-26 17,1.52
3392,12/26/2014 18:09,12/26/2014,2014-12-26 18,0.55
3393,12/26/2014 19:14,12/26/2014,2014-12-26 19,0.28
3394,12/26/2014 20:04,12/26/2014,2014-12-26 20,0.32
3395,12/26/2014 21:04,12/26/2014,2014-12-26 21,0.23
3396,12/26/2014 22:04,12/26/2014,2014-12-26 22,0.28
3397,12/26/2014 23:05,12/26/2014,2014-12-26 23,0.19
3398,12/27/2014 0:07,12/27/2014,2014-12-27 00,0.05
3399,12/27/2014 1:06,12/27/2014,2014-12-27 01,0
3400,12/27/2014 2:07,12/27/2014,2014-12-27 02,0.05
3401,12/27/2014 3:06,12/27/2014,2014-12-27 03,0.28
3402,12/27/2014 4:07,12/27/2014,2014-12-27 04,0.28
3403,12/27/2014 5:07,12/27/2014,2014-12-27 05,0.46
3404,12/27/2014 6:09,12/27/2014,2014-12-27 06,1
3405,12/27/2014 7:00,12/27/2014,2014-12-27 07,1.31
3406,12/27/2014 8:00,12/27/2014,2014-12-27 08,1.52
3407,12/27/2014 9:00,12/27/2014,2014-12-27 09,1.74
3408,12/27/2014 10:01,12/27/2014,2014-12-27 10,1.95
3409,12/27/2014 11:03,12/27/2014,2014-12-27 11,2.15
3410,12/27/2014 12:03,12/27/2014,2014-12-27 12,2.11
3411,12/27/2014 13:03,12/27/2014,2014-12-27 13,2.07
3412,12/27/2014 14:07,12/27/2014,2014-12-27 14,2.03
3413,12/27/2014 15:07,12/27/2014,2014-12-27 15,2.15
3414,12/27/2014 16:07,12/27/2014,2014-12-27 16,2.03
3415,12/27/2014 17:09,12/27/2014,2014-12-27 17,1.86
3416,12/27/2014 18:09,12/27/2014,2014-12-27 18,1.82
3417,12/27/2014 19:00,12/27/2014,2014-12-27 19,1.86
3418,12/27/2014 20:00,12/27/2014,2014-12-27 20,1.9
3419,12/27/2014 21:01,12/27/2014,2014-12-27 21,2.24
3420,12/27/2014 22:02,12/27/2014,2014-12-27 22,2.32
3421,12/27/2014 23:12,12/27/2014,2014-12-27 23,2.93
3422,12/28/2014 0:03,12/28/2014,2014-12-28 00,2.97
3423,12/28/2014 1:03,12/28/2014,2014-12-28 01,2.93
3424,12/28/2014 2:04,12/28/2014,2014-12-28 02,2.97
3425,12/28/2014 3:04,12/28/2014,2014-12-28 03,0.69
3426,12/28/2014 4:04,12/28/2014,2014-12-28 04,0
3427,12/28/2014 5:04,12/28/2014,2014-12-28 05,0.05
3428,12/28/2014 6:06,12/28/2014,2014-12-28 06,0
3429,12/28/2014 7:07,12/28/2014,2014-12-28 07,0
3430,12/28/2014 8:07,12/28/2014,2014-12-28 08,0
3431,12/28/2014 9:01,12/28/2014,2014-12-28 09,0.19
3432,12/28/2014 10:02,12/28/2014,2014-12-28 10,0.28
3433,12/28/2014 11:02,12/28/2014,2014-12-28 11,1.1
3434,12/28/2014 12:02,12/28/2014,2014-12-28 12,1.18
3435,12/28/2014 13:02,12/28/2014,2014-12-28 13,0.96
3436,12/28/2014 14:03,12/28/2014,2014-12-28 14,1.1
3437,12/28/2014 15:03,12/28/2014,2014-12-28 15,1.14
3438,12/28/2014 16:03,12/28/2014,2014-12-28 16,2.17
3439,12/28/2014 17:04,12/28/2014,2014-12-28 17,2.09
3440,12/28/2014 18:06,12/28/2014,2014-12-28 18,0.92
3441,12/28/2014 19:06,12/28/2014,2014-12-28 19,0.37
3442,12/28/2014 20:06,12/28/2014,2014-12-28 20,0.42
3443,12/28/2014 21:06,12/28/2014,2014-12-28 21,0.37
3444,12/28/2014 22:06,12/28/2014,2014-12-28 22,0.37
3445,12/28/2014 23:06,12/28/2014,2014-12-28 23,0.37
3446,12/29/2014 0:06,12/29/2014,2014-12-29 00,0.37
3447,12/29/2014 1:08,12/29/2014,2014-12-29 01,0.37
3448,12/29/2014 2:00,12/29/2014,2014-12-29 02,0.33
3449,12/29/2014 3:02,12/29/2014,2014-12-29 03,0.28
3450,12/29/2014 4:07,12/29/2014,2014-12-29 04,0.28
3451,12/29/2014 5:09,12/29/2014,2014-12-29 05,0.33
3452,12/29/2014 6:00,12/29/2014,2014-12-29 06,0.33
3453,12/29/2014 7:02,12/29/2014,2014-12-29 07,0.33
3454,12/29/2014 8:04,12/29/2014,2014-12-29 08,0.51
3455,12/29/2014 9:06,12/29/2014,2014-12-29 09,0.69
3456,12/29/2014 13:17,12/29/2014,2014-12-29 13,2.74
3457,12/29/2014 14:07,12/29/2014,2014-12-29 14,2.95
3458,12/29/2014 15:08,12/29/2014,2014-12-29 15,2.5
3459,12/29/2014 16:09,12/29/2014,2014-12-29 16,2.42
3460,12/29/2014 17:10,12/29/2014,2014-12-29 17,2.13
3461,12/29/2014 18:00,12/29/2014,2014-12-29 18,1.18
3462,12/29/2014 19:01,12/29/2014,2014-12-29 19,0.74
3463,12/29/2014 20:02,12/29/2014,2014-12-29 20,0.74
3464,12/29/2014 21:02,12/29/2014,2014-12-29 21,0.69
3465,12/29/2014 22:12,12/29/2014,2014-12-29 22,0.69
3466,12/29/2014 23:01,12/29/2014,2014-12-29 23,0.78
3467,12/30/2014 0:02,12/30/2014,2014-12-30 00,0.56
3468,12/30/2014 1:02,12/30/2014,2014-12-30 01,0.74
3469,12/30/2014 2:03,12/30/2014,2014-12-30 02,0.83
3470,12/30/2014 3:05,12/30/2014,2014-12-30 03,0.83
3471,12/30/2014 4:05,12/30/2014,2014-12-30 04,0.69
3472,12/30/2014 5:05,12/30/2014,2014-12-30 05,0.78
3473,12/30/2014 6:06,12/30/2014,2014-12-30 06,0.78
3474,12/30/2014 7:08,12/30/2014,2014-12-30 07,0.78
3475,12/30/2014 8:08,12/30/2014,2014-12-30 08,0.78
3476,12/30/2014 9:08,12/30/2014,2014-12-30 09,0.83
3477,12/30/2014 10:09,12/30/2014,2014-12-30 10,1.27
3478,12/30/2014 11:00,12/30/2014,2014-12-30 11,1.83
3479,12/30/2014 12:00,12/30/2014,2014-12-30 12,1.96
3480,12/30/2014 13:02,12/30/2014,2014-12-30 13,2.7
3481,12/30/2014 14:02,12/30/2014,2014-12-30 14,1.58
3482,12/30/2014 15:03,12/30/2014,2014-12-30 15,2.46
3483,12/30/2014 16:03,12/30/2014,2014-12-30 16,1.49
3484,12/30/2014 17:17,12/30/2014,2014-12-30 17,1.45
3485,12/30/2014 18:07,12/30/2014,2014-12-30 18,1.66
3486,12/30/2014 19:07,12/30/2014,2014-12-30 19,0.96
3487,12/30/2014 20:07,12/30/2014,2014-12-30 20,1.01
3488,12/30/2014 21:09,12/30/2014,2014-12-30 21,0.87
3489,12/30/2014 22:00,12/30/2014,2014-12-30 22,0.96
3490,12/30/2014 23:00,12/30/2014,2014-12-30 23,0.92
3491,12/31/2014 0:01,12/31/2014,2014-12-31 00,0.92
3492,12/31/2014 1:01,12/31/2014,2014-12-31 01,0.92
3493,12/31/2014 2:03,12/31/2014,2014-12-31 02,0.92
3494,12/31/2014 3:03,12/31/2014,2014-12-31 03,0.78
3495,12/31/2014 4:04,12/31/2014,2014-12-31 04,0.74
3496,12/31/2014 5:04,12/31/2014,2014-12-31 05,0.6
3497,12/31/2014 6:06,12/31/2014,2014-12-31 06,0.6
3498,12/31/2014 7:06,12/31/2014,2014-12-31 07,0.42
3499,12/31/2014 8:06,12/31/2014,2014-12-31 08,0.46
3500,12/31/2014 9:06,12/31/2014,2014-12-31 09,0.6
3501,12/31/2014 10:06,12/31/2014,2014-12-31 10,0.64
3502,12/31/2014 11:06,12/31/2014,2014-12-31 11,1.09
3503,12/31/2014 15:01,12/31/2014,2014-12-31 15,3.01
3504,12/31/2014 16:02,12/31/2014,2014-12-31 16,2.41
3505,12/31/2014 17:02,12/31/2014,2014-12-31 17,1.87
3506,12/31/2014 18:02,12/31/2014,2014-12-31 18,0.96
3507,12/31/2014 19:02,12/31/2014,2014-12-31 19,0.6
3508,12/31/2014 20:03,12/31/2014,2014-12-31 20,0.51
3509,12/31/2014 21:04,12/31/2014,2014-12-31 21,0.55
3510,12/31/2014 22:05,12/31/2014,2014-12-31 22,0.55
3511,12/31/2014 23:05,12/31/2014,2014-12-31 23,0.69
3512,1/1/2015 0:06,1/1/2015,2015-01-01 00,0.55
3513,1/1/2015 1:07,1/1/2015,2015-01-01 01,0.64
3514,1/1/2015 2:08,1/1/2015,2015-01-01 02,0.6
3515,1/1/2015 3:08,1/1/2015,2015-01-01 03,0.6
3516,1/1/2015 4:09,1/1/2015,2015-01-01 04,0.42
3517,1/1/2015 5:00,1/1/2015,2015-01-01 05,0.46
3518,1/1/2015 6:01,1/1/2015,2015-01-01 06,0.37
3519,1/1/2015 7:08,1/1/2015,2015-01-01 07,0.23
3520,1/1/2015 8:09,1/1/2015,2015-01-01 08,0.19
3521,1/1/2015 9:09,1/1/2015,2015-01-01 09,0.28
3522,1/1/2015 10:00,1/1/2015,2015-01-01 10,1
3523,1/1/2015 11:00,1/1/2015,2015-01-01 11,0.73
3524,1/1/2015 12:02,1/1/2015,2015-01-01 12,0.91
3525,1/1/2015 13:02,1/1/2015,2015-01-01 13,1.74
3526,1/1/2015 14:03,1/1/2015,2015-01-01 14,1.44
3527,1/2/2015 17:16,1/2/2015,2015-01-02 17,1.91
3528,1/2/2015 18:07,1/2/2015,2015-01-02 18,1.26
3529,1/2/2015 19:07,1/2/2015,2015-01-02 19,0.78
3530,1/2/2015 20:00,1/2/2015,2015-01-02 20,0.73
3531,1/2/2015 21:09,1/2/2015,2015-01-02 21,0.69
3532,1/2/2015 22:00,1/2/2015,2015-01-02 22,0.73
3533,1/2/2015 23:00,1/2/2015,2015-01-02 23,0.69
3534,1/3/2015 0:02,1/3/2015,2015-01-03 00,0.6
3535,1/3/2015 1:02,1/3/2015,2015-01-03 01,0.55
3536,1/3/2015 2:03,1/3/2015,2015-01-03 02,0.51
3537,1/3/2015 3:04,1/3/2015,2015-01-03 03,0.42
3538,1/3/2015 4:05,1/3/2015,2015-01-03 04,0.37
3539,1/3/2015 5:05,1/3/2015,2015-01-03 05,0.42
3540,1/3/2015 6:06,1/3/2015,2015-01-03 06,0.46
3541,1/3/2015 7:07,1/3/2015,2015-01-03 07,0.28
3542,1/3/2015 8:08,1/3/2015,2015-01-03 08,0.09
3543,1/3/2015 9:08,1/3/2015,2015-01-03 09,0.73
3544,1/3/2015 10:09,1/3/2015,2015-01-03 10,0.95
3545,1/3/2015 11:10,1/3/2015,2015-01-03 11,1
3546,1/3/2015 12:00,1/3/2015,2015-01-03 12,1.26
3547,1/3/2015 13:02,1/3/2015,2015-01-03 13,2.27
3548,1/3/2015 14:02,1/3/2015,2015-01-03 14,2.44
3549,1/3/2015 15:05,1/3/2015,2015-01-03 15,2.56
3550,1/3/2015 16:06,1/3/2015,2015-01-03 16,2.19
3551,1/3/2015 17:06,1/3/2015,2015-01-03 17,1.9
3552,1/3/2015 18:07,1/3/2015,2015-01-03 18,1.35
3553,1/3/2015 19:08,1/3/2015,2015-01-03 19,0.46
3554,1/3/2015 20:09,1/3/2015,2015-01-03 20,0.73
3555,1/3/2015 21:09,1/3/2015,2015-01-03 21,0.69
3556,1/3/2015 22:00,1/3/2015,2015-01-03 22,0.73
3557,1/3/2015 23:01,1/3/2015,2015-01-03 23,0.82
3558,1/4/2015 0:01,1/4/2015,2015-01-04 00,0.73
3559,1/4/2015 1:03,1/4/2015,2015-01-04 01,0.73
3560,1/4/2015 2:03,1/4/2015,2015-01-04 02,0.69
3561,1/4/2015 3:04,1/4/2015,2015-01-04 03,0.73
3562,1/4/2015 4:04,1/4/2015,2015-01-04 04,0.82
3563,1/4/2015 5:06,1/4/2015,2015-01-04 05,0.78
3564,1/4/2015 6:06,1/4/2015,2015-01-04 06,1
3565,1/4/2015 7:07,1/4/2015,2015-01-04 07,1
3566,1/4/2015 8:07,1/4/2015,2015-01-04 08,0.82
3567,1/4/2015 9:09,1/4/2015,2015-01-04 09,0.95
3568,1/4/2015 10:01,1/4/2015,2015-01-04 10,1.17
3569,1/4/2015 11:01,1/4/2015,2015-01-04 11,1.35
3570,1/4/2015 12:01,1/4/2015,2015-01-04 12,1.47
3571,1/4/2015 13:01,1/4/2015,2015-01-04 13,3
3572,1/4/2015 14:03,1/4/2015,2015-01-04 14,2.48
3573,1/4/2015 15:03,1/4/2015,2015-01-04 15,2.56
3574,1/4/2015 16:04,1/4/2015,2015-01-04 16,2.72
3575,1/4/2015 17:04,1/4/2015,2015-01-04 17,1.73
3576,1/4/2015 18:06,1/4/2015,2015-01-04 18,1.52
3577,1/4/2015 19:06,1/4/2015,2015-01-04 19,0.86
3578,1/4/2015 20:07,1/4/2015,2015-01-04 20,0.77
3579,1/4/2015 21:07,1/4/2015,2015-01-04 21,0.28
3580,1/4/2015 22:09,1/4/2015,2015-01-04 22,0.77
3581,1/4/2015 23:00,1/4/2015,2015-01-04 23,0.55
3582,1/5/2015 0:00,1/5/2015,2015-01-05 00,0.91
3583,1/5/2015 1:00,1/5/2015,2015-01-05 01,1.04
3584,1/5/2015 2:01,1/5/2015,2015-01-05 02,0.6
3585,1/5/2015 3:03,1/5/2015,2015-01-05 03,0.55
3586,1/5/2015 4:03,1/5/2015,2015-01-05 04,0.6
3587,1/5/2015 5:08,1/5/2015,2015-01-05 05,0.37
3588,1/5/2015 6:09,1/5/2015,2015-01-05 06,0.19
3589,1/5/2015 7:00,1/5/2015,2015-01-05 07,0.64
3590,1/5/2015 8:00,1/5/2015,2015-01-05 08,0.09
3591,1/5/2015 9:01,1/5/2015,2015-01-05 09,0.6
3592,1/5/2015 10:02,1/5/2015,2015-01-05 10,1.04
3593,1/5/2015 11:03,1/5/2015,2015-01-05 11,0.86
3594,1/5/2015 12:03,1/5/2015,2015-01-05 12,1.13
3595,1/5/2015 13:04,1/5/2015,2015-01-05 13,0.91
3596,1/5/2015 14:05,1/5/2015,2015-01-05 14,0.55
